index,datetime,drawdown
171,2026-05-22 23:45:00,-26.89
172,2026-05-23 05:01:00,-26.97
173,2026-05-23 11:45:00,-26.95
174,2026-05-23 22:00:00,-28.51
175,2026-05-24 02:16:00,-28.59
176,2026-05-24 16:17:00,-28.36
177,2026-05-24 21:28:00,-28.41
178,2026-05-25 00:07:00,-28.42
179,2026-05-25 08:35:00,-28.81
180,2026-05-25 12:12:00,-29.37
181,2026-05-25 13:56:00,-29.73
182,2026-05-25 17:15:00,-27.31
183,2026-05-25 17:57:00,-27.54
184,2026-05-26 15:31:00,-26.85
185,2026-05-26 21:07:00,-27.16
186,2026-05-27 06:02:00,-27.46
187,2026-05-27 13:26:00,-27.88
188,2026-05-27 16:36:00,-28.0
189,2026-05-28 01:15:00,-28.43
190,2026-05-28 09:05:00,-28.51
191,2026-05-29 14:21:00,-29.63
192,2026-05-29 16:42:00,-31.1
193,2026-05-29 20:25:00,-31.23
194,2026-05-29 23:53:00,-31.2
195,2026-05-30 05:05:00,-32.65
196,2026-05-30 11:45:00,-32.48
197,2026-05-30 15:52:00,-33.9
198,2026-05-30 19:03:00,-35.23
199,2026-05-30 19:46:00,-36.55
200,2026-05-30 21:43:00,-37.88
201,2026-05-31 18:01:00,-39.18
202,2026-06-01 03:41:00,-40.4
203,2026-06-01 05:25:00,-41.26
204,2026-06-01 07:18:00,-42.45
205,2026-06-01 11:51:00,-42.44
206,2026-06-01 13:26:00,-43.62
207,2026-06-01 15:59:00,-44.75
208,2026-06-01 18:36:00,-43.28
209,2026-06-02 12:16:00,-44.47
210,2026-06-02 12:50:00,-45.48
211,2026-06-02 13:40:00,-46.35
212,2026-06-02 15:30:00,-47.39
213,2026-06-02 18:22:00,-48.27
214,2026-06-02 22:16:00,-49.31
215,2026-06-02 22:46:00,-50.31
216,2026-06-03 01:23:00,-51.3
217,2026-06-03 06:31:00,-52.13
218,2026-06-03 19:22:00,-53.09
219,2026-06-03 23:08:00,-54.02
220,2026-06-04 00:25:00,-54.95
221,2026-06-04 05:09:00,-54.99
222,2026-06-04 07:07:00,-55.04
223,2026-06-04 15:14:00,-52.9
224,2026-06-05 05:34:00,-53.82
225,2026-06-05 13:05:00,-52.03
226,2026-06-05 15:01:00,-52.98
227,2026-06-05 18:51:00,-53.91
228,2026-06-05 23:31:00,-54.83
229,2026-06-06 02:19:00,-55.74
230,2026-06-06 06:00:00,-55.67
231,2026-06-06 06:54:00,-55.96
232,2026-06-07 04:42:00,-56.85
233,2026-06-07 06:23:00,-57.57
234,2026-06-07 11:09:00,-58.43
235,2026-06-07 13:50:00,-59.29
236,2026-06-08 00:27:00,-60.11
237,2026-06-08 04:42:00,-59.05
238,2026-06-08 21:07:00,-59.65
239,2026-06-09 15:57:00,-60.47
240,2026-06-09 20:08:00,-58.95
241,2026-06-09 20:13:00,-59.01
242,2026-06-10 05:18:00,-59.62
243,2026-06-10 08:29:00,-59.69
244,2026-06-10 11:25:00,-60.51
245,2026-06-10 13:30:00,-60.09
246,2026-06-10 15:54:00,-60.88
247,2026-06-10 17:37:00,-59.95
248,2026-06-11 03:55:00,-60.6
249,2026-06-11 07:59:00,-61.4
250,2026-06-11 11:23:00,-61.8
251,2026-06-11 21:10:00,-61.87
252,2026-06-12 08:06:00,-61.7
253,2026-06-12 14:34:00,-61.76
254,2026-06-12 17:06:00,-62.53
255,2026-06-12 20:45:00,-62.63
256,2026-06-13 08:35:00,-62.14
257,2026-06-13 21:42:00,-62.21
258,2026-06-14 00:27:00,-62.36
259,2026-06-14 09:34:00,-62.71
260,2026-06-14 14:34:00,-62.24
261,2026-06-14 19:29:00,-62.6
262,2026-06-14 23:27:00,-63.2
263,2026-06-15 01:46:00,-63.95
264,2026-06-15 19:19:00,-62.63
265,2026-06-15 19:20:00,-62.78
266,2026-06-16 15:45:00,-63.54
267,2026-06-16 16:48:00,-64.21
268,2026-06-16 19:16:00,-64.02
269,2026-06-16 22:26:00,-64.09
270,2026-06-17 12:15:00,-63.25
271,2026-06-17 12:37:00,-63.6
272,2026-06-17 13:37:00,-64.34
273,2026-06-17 16:29:00,-64.59
274,2026-06-18 01:13:00,-64.06
275,2026-06-18 10:25:00,-64.8
276,2026-06-18 17:22:00,-65.28
277,2026-06-19 04:33:00,-65.33
278,2026-06-19 06:51:00,-65.89
279,2026-06-20 13:28:00,-65.14
280,2026-06-20 22:12:00,-65.55
281,2026-06-21 03:10:00,-65.71
282,2026-06-21 04:28:00,-66.02
283,2026-06-21 06:34:00,-66.06
284,2026-06-21 07:43:00,-66.12
285,2026-06-21 10:20:00,-66.18
286,2026-06-21 23:31:00,-66.88
287,2026-06-22 00:38:00,-67.06
288,2026-06-22 07:11:00,-67.43
289,2026-06-22 11:05:00,-67.49
290,2026-06-22 16:41:00,-66.69
291,2026-06-22 19:11:00,-66.87
292,2026-06-23 07:32:00,-67.27
293,2026-06-23 10:50:00,-67.71
294,2026-06-23 22:00:00,-67.39
295,2026-06-24 03:17:00,-66.68
296,2026-06-24 03:19:00,-66.7
297,2026-06-24 09:31:00,-66.69
298,2026-06-24 14:17:00,-67.36
299,2026-06-24 17:20:00,-67.99
300,2026-06-24 21:06:00,-68.63
301,2026-06-25 15:03:00,-69.24
302,2026-06-25 19:13:00,-69.01
303,2026-06-25 21:58:00,-67.98
304,2026-06-26 11:50:00,-66.97
305,2026-06-26 14:26:00,-67.04
306,2026-06-27 13:48:00,-67.0
307,2026-06-27 15:07:00,-66.92
308,2026-06-27 19:18:00,-67.07
309,2026-06-27 21:39:00,-67.05
310,2026-06-28 02:21:00,-67.35
311,2026-06-28 15:09:00,-67.65
312,2026-06-28 15:36:00,-68.04
313,2026-06-28 19:19:00,-68.47
314,2026-06-28 22:20:00,-69.11
315,2026-06-29 03:28:00,-68.32
316,2026-06-29 03:52:00,-68.39
317,2026-06-29 13:42:00,-67.59
318,2026-06-29 15:05:00,-68.24
319,2026-06-29 19:55:00,-68.3
320,2026-06-30 00:32:00,-67.62
321,2026-06-30 20:30:00,-67.68
322,2026-07-01 02:16:00,-67.75
323,2026-07-01 06:36:00,-67.61
324,2026-07-01 19:03:00,-68.02
325,2026-07-02 00:04:00,-67.1
326,2026-07-02 00:19:00,-67.16
327,2026-07-02 06:48:00,-66.47
328,2026-07-02 16:55:00,-66.47
