entry_time,exit_time,direction,entry_price,exit_price,size,stop_loss,initial_stop,take_profit_1,pnl,pnl_pct,rr,exit_reason,tp1_hit,breakeven_set,signal_strength,leverage,margin,position_value,liquidation_price,funding_fees,liquidation_fee,is_liquidated,margin_ratio_at_entry,mmr_tier
2026-05-05 16:10:00,2026-05-05 20:00:00,short,81432.940154,81769.4170234223,2.71885237005065,81769.4170234223,81769.4170234223,81096.4632845777,-177.1233138703165,-0.17712331387031652,0.0,止损,true,false,1,10.0,22140.414233789565,442808.2846757913,114400.0755979251,0.0,0.0,false,0.1,3
2026-05-06 02:25:00,2026-05-06 02:30:00,short,81128.34108600001,81062.5,4.026220197435084,81585.12425960676,81585.12425960676,80671.55791239327,134.54052037248778,0.13454052037248776,0.144140786710981,布林带中轨止盈,false,false,1,10.0,32664.056546485583,326640.5654648558,102898.29590208683,0.0,0.0,false,0.1,3
2026-05-07 00:30:00,2026-05-07 00:35:00,short,81156.19551399999,81120.0,4.894513013384461,81531.96064533753,81531.96064533753,80780.43038266245,18.342256040800407,0.01834225604080041,0.09632483426855916,布林带中轨止盈,false,false,2,10.0,39722.00550600466,397220.0550600466,98887.29477282833,0.0,0.0,false,0.09999999999999999,3
2026-05-07 22:20:00,2026-05-08 02:05:00,long,79963.969596,79532.29444971964,4.254070279032019,79532.29444971964,79532.29444971964,80395.64474228035,-1971.710798004752,-1.971710798004752,0.0,止损,false,false,1,10.0,34017.23464517636,340172.3464517636,59453.06920943737,34.05058247395814,0.0,false,0.1,3
2026-05-08 16:30:00,2026-05-08 16:35:00,short,79818.993008,79791.4,4.017790926137961,80265.3924938316,80265.3924938316,79372.5935221684,-17.37112799424247,-0.017371127994242473,0.06181236510299194,布林带中轨止盈,false,false,2,10.0,32069.602584101172,320696.0258410117,101051.7667390871,0.0,0.0,false,0.1,3
2026-05-09 09:15:00,2026-05-09 09:45:00,short,80243.488092,80226.64,7.863710126965168,80471.1957241392,80471.1957241392,80015.7804598608,-119.86310488771332,-0.11986310488771332,0.0739900188751741,布林带中轨止盈,false,false,1,10.0,63101.152993206924,631011.5299320692,90638.87866239717,0.0,0.0,false,0.1,3
2026-05-09 21:35:00,2026-05-10 11:00:00,short,80749.576854,80915.06788885927,5.387547005248457,80915.06788885927,80915.06788885927,80584.08581914073,-348.0337127638783,-0.34803371276387834,0.0,止损,true,false,2,10.0,43504.214095484786,870084.2819096957,96174.15412829925,-130.37987127527686,0.0,false,0.1,3
2026-05-11 10:55:00,2026-05-11 11:00:00,short,80923.812,80995.22,5.679391125970179,81238.32217864104,81238.32217864104,80609.30182135897,-589.5553750088557,-0.5895553750088557,-0.22704511602308564,布林带中轨止盈,false,false,1,10.0,45959.797975247915,459597.9797524791,95519.76829221289,0.0,0.0,false,0.1,3
2026-05-12 06:30:00,2026-05-12 06:35:00,short,81130.840586,81124.97,9.008494196222241,81327.40600389255,81327.40600389255,80934.27516810746,-239.44038865601684,-0.23944038865601683,0.029865812933655107,布林带中轨止盈,false,false,2,10.0,73086.67065536129,730866.7065536128,89964.44714386239,0.0,0.0,false,0.1,3
2026-05-12 17:20:00,2026-05-12 19:50:00,long,80429.76273599999,80807.23,2.6644147068873365,79769.15885917569,79769.15885917569,81090.36661282429,919.6077407562105,0.9196077407562107,0.5713972885151564,布林带中轨止盈,false,false,1,10.0,21429.824270525743,214298.24270525743,47342.092741779314,0.0,0.0,false,0.1,2
2026-05-13 10:10:00,2026-05-13 11:15:00,short,81090.72861,80642.95,3.716238156384612,81090.72861,81329.78762330064,80851.66959669937,2312.391195991938,2.3123911959919377,1.8730881710655076,布林带中轨止盈,true,true,1,10.0,30135.245978951134,602704.9195790227,104467.35750316046,0.0,0.0,false,0.1,3
2026-05-14 00:05:00,2026-05-14 03:05:00,long,79496.236068,79196.86056555362,6.124719341934775,79196.86056555362,79196.86056555362,79795.61157044637,-2027.6143478252998,-2.0276143478252995,0.0,止损,false,false,1,10.0,48689.21346566925,486892.1346566925,65544.71908097778,0.0,0.0,false,0.1,3
2026-05-14 23:05:00,2026-05-15 00:30:00,short,81186.99935200001,81596.07067550505,4.373671297638576,81596.07067550505,81596.07067550505,80777.92802849498,-1931.8932632264152,-1.9318932632264152,0.0,止损,false,false,2,10.0,35508.52488072441,355085.2488072441,100110.3324364313,-35.49065434321616,0.0,false,0.1,3
2026-05-16 02:00:00,2026-05-16 04:30:00,long,79205.807994,78985.94753261264,7.952201869769118,78985.94753261264,78985.94753261264,79425.66845538736,-1999.6196519946063,-1.9996196519946063,0.0,止损,false,false,1,10.0,62986.05744264605,629860.5744264605,69276.65477468385,0.0,0.0,false,0.09999999999999999,3
2026-05-17 09:15:00,2026-05-17 09:20:00,long,78153.697614,78137.33,10.352525658893597,78013.08522489431,78013.08522489431,78294.3100031057,-493.0136294068666,-0.4930136294068666,-0.11640236044705615,布林带中轨止盈,false,false,2,10.0,80908.81598863464,809088.1598863464,70741.59577010025,0.0,0.0,false,0.09999999999999999,3
2026-05-19 00:20:00,2026-05-19 00:25:00,long,77270.511012,77213.18,4.663274587157023,76908.74580064477,76908.74580064477,77632.27622335523,-411.3767553506717,-0.4113767553506717,-0.15847574670112202,布林带中轨止盈,false,false,2,10.0,36033.361033889654,360333.6103388965,59924.61384907842,0.0,0.0,false,0.1,3
2026-05-19 23:15:00,2026-05-19 23:20:00,long,76872.141354,76884.63,6.453949397784978,76612.47084694338,76612.47084694338,77131.81186105663,-117.8827152641317,-0.1178827152641317,0.048094202693857266,布林带中轨止盈,false,false,1,10.0,49612.891039809,496128.91039809,64609.5645394624,0.0,0.0,false,0.09999999999999999,3
2026-05-21 17:15:00,2026-05-21 17:20:00,long,77779.0527,77870.03,1.9991682356974307,76943.91856909495,76943.91856909495,78614.18683090505,119.60881213399077,0.11960881213399076,0.1089373510592905,布林带中轨止盈,false,false,1,10.0,15549.341156047649,155493.4115604765,36189.012765843174,0.0,0.0,false,0.09999999999999999,2
